alias,channel,frequency,RT60
-6ZM9_DKN0WHCo5oYppZhQ-2020-08-01-19-37-10-Sweep-sweep_44KHz.wav.mic,1,501.1872,0.924427190674754
-6ZM9_DKN0WHCo5oYppZhQ-2020-08-01-19-37-10-Sweep-sweep_44KHz.wav.mic,1,1000,0.338659807987185
-6ZM9_DKN0WHCo5oYppZhQ-2020-08-01-19-37-10-Sweep-sweep_44KHz.wav.mic,1,1995.2623,0.182600715425861
-6ZM9_DKN0WHCo5oYppZhQ-2020-08-01-19-37-10-Sweep-sweep_44KHz.wav.mic,1,3981.0717,0.312668055033417
-6ZM9_DKN0WHCo5oYppZhQ-2020-08-01-19-37-10-Sweep-sweep_44KHz.wav.mic,1,7943.2823,0.28779418646987
-6ZM9_DKN0WHCo5oYppZhQ-2020-08-01-19-37-10-Sweep-sweep_44KHz.wav.mic,2,wideband,0.206292411585627
-6ZM9_DKN0WHCo5oYppZhQ-2020-08-01-19-37-10-Sweep-sweep_44KHz.wav.mic,2,31.6228,2.61302387013781
-6ZM9_DKN0WHCo5oYppZhQ-2020-08-01-19-37-10-Sweep-sweep_44KHz.wav.mic,2,63.0957,1.40924367430601
-6ZM9_DKN0WHCo5oYppZhQ-2020-08-01-19-37-10-Sweep-sweep_44KHz.wav.mic,2,125.8925,3.1640403783218
-6ZM9_DKN0WHCo5oYppZhQ-2020-08-01-19-37-10-Sweep-sweep_44KHz.wav.mic,2,251.1886,0.998621498847819
-6ZM9_DKN0WHCo5oYppZhQ-2020-08-01-19-37-10-Sweep-sweep_44KHz.wav.mic,2,501.1872,0.315279903826777
-6ZM9_DKN0WHCo5oYppZhQ-2020-08-01-19-37-10-Sweep-sweep_44KHz.wav.mic,2,1000,0.232857925677252
-6ZM9_DKN0WHCo5oYppZhQ-2020-08-01-19-37-10-Sweep-sweep_44KHz.wav.mic,2,1995.2623,0.156157869909417
-6ZM9_DKN0WHCo5oYppZhQ-2020-08-01-19-37-10-Sweep-sweep_44KHz.wav.mic,2,3981.0717,0.274643566442165
-6ZM9_DKN0WHCo5oYppZhQ-2020-08-01-19-37-10-Sweep-sweep_44KHz.wav.mic,2,7943.2823,0.196599083110691
-CzGajBhQkeK7COgs6bscw,1,wideband,0.101253595800662
-CzGajBhQkeK7COgs6bscw,1,31.6228,2.03719993033606
-CzGajBhQkeK7COgs6bscw,1,63.0957,2.27527882742833
-CzGajBhQkeK7COgs6bscw,1,125.8925,2.37075006348464
-CzGajBhQkeK7COgs6bscw,1,251.1886,0.591302964827021
-CzGajBhQkeK7COgs6bscw,1,501.1872,0.164653998121775
-CzGajBhQkeK7COgs6bscw,1,1000,0.127080428700301
-CzGajBhQkeK7COgs6bscw,1,1995.2623,0.0627005525861161
-CzGajBhQkeK7COgs6bscw,1,3981.0717,0.0434360593098961
-CzGajBhQkeK7COgs6bscw,1,7943.2823,0.0524739688674336
-CzGajBhQkeK7COgs6bscw,1,15848.9319,0.106252141546354
-CzGajBhQkeK7COgs6bscw,2,wideband,0.101253391506083
-CzGajBhQkeK7COgs6bscw,2,31.6228,2.03674065721471
-CzGajBhQkeK7COgs6bscw,2,63.0957,2.27529887268715
-CzGajBhQkeK7COgs6bscw,2,125.8925,2.3707705430551
-CzGajBhQkeK7COgs6bscw,2,251.1886,0.591330615581477
-CzGajBhQkeK7COgs6bscw,2,501.1872,0.164652093816335
-CzGajBhQkeK7COgs6bscw,2,1000,0.127046234479084
-CzGajBhQkeK7COgs6bscw,2,1995.2623,0.0627004403556189
-CzGajBhQkeK7COgs6bscw,2,3981.0717,0.0434360192653193
-CzGajBhQkeK7COgs6bscw,2,7943.2823,0.052474058193158
-CzGajBhQkeK7COgs6bscw,2,15848.9319,0.106252243694538
-G9xzrOG4k6KKExFwh6i0A,1,wideband,0.286303617786226
-G9xzrOG4k6KKExFwh6i0A,1,31.6228,2.37022663733897
-G9xzrOG4k6KKExFwh6i0A,1,63.0957,2.08976075526671
-G9xzrOG4k6KKExFwh6i0A,1,125.8925,2.23772559003142
-G9xzrOG4k6KKExFwh6i0A,1,251.1886,1.08105169836534
-G9xzrOG4k6KKExFwh6i0A,1,501.1872,0.410412244948805
-G9xzrOG4k6KKExFwh6i0A,1,1000,0.405428874394015
-G9xzrOG4k6KKExFwh6i0A,1,1995.2623,0.416676219493942
-G9xzrOG4k6KKExFwh6i0A,1,3981.0717,0.415150079939698
-G9xzrOG4k6KKExFwh6i0A,1,7943.2823,0.360417828131634
-G9xzrOG4k6KKExFwh6i0A,1,15848.9319,0.209515912073518
-G9xzrOG4k6KKExFwh6i0A,2,wideband,0.286274222551705
-G9xzrOG4k6KKExFwh6i0A,2,31.6228,1.72321795779477
-G9xzrOG4k6KKExFwh6i0A,2,63.0957,1.9432481725821
-G9xzrOG4k6KKExFwh6i0A,2,125.8925,2.23898375635674
-G9xzrOG4k6KKExFwh6i0A,2,251.1886,1.07797718193729
-G9xzrOG4k6KKExFwh6i0A,2,501.1872,0.410643720811274
-G9xzrOG4k6KKExFwh6i0A,2,1000,0.405410340707724
-G9xzrOG4k6KKExFwh6i0A,2,1995.2623,0.416691864899503
-G9xzrOG4k6KKExFwh6i0A,2,3981.0717,0.415199052015774
-G9xzrOG4k6KKExFwh6i0A,2,7943.2823,0.360473263627298
-G9xzrOG4k6KKExFwh6i0A,2,15848.9319,0.209534869228385
-GHrgFlwxkGDDm4K7JZfKQ-2020-08-12-15-10-43-Sweep-sweep_44KHz.wav.mic,1,wideband,0.90392779517147
-GHrgFlwxkGDDm4K7JZfKQ-2020-08-12-15-10-43-Sweep-sweep_44KHz.wav.mic,1,31.6228,4.5356319240558
-GHrgFlwxkGDDm4K7JZfKQ-2020-08-12-15-10-43-Sweep-sweep_44KHz.wav.mic,1,63.0957,2.7848949589368
-GHrgFlwxkGDDm4K7JZfKQ-2020-08-12-15-10-43-Sweep-sweep_44KHz.wav.mic,1,125.8925,2.13666452911525
-GHrgFlwxkGDDm4K7JZfKQ-2020-08-12-15-10-43-Sweep-sweep_44KHz.wav.mic,1,251.1886,0.894117324295004
-GHrgFlwxkGDDm4K7JZfKQ-2020-08-12-15-10-43-Sweep-sweep_44KHz.wav.mic,1,501.1872,0.906748211805486
-GHrgFlwxkGDDm4K7JZfKQ-2020-08-12-15-10-43-Sweep-sweep_44KHz.wav.mic,1,1000,0.219999928110663
-GHrgFlwxkGDDm4K7JZfKQ-2020-08-12-15-10-43-Sweep-sweep_44KHz.wav.mic,1,1995.2623,0.14988257092052
-GHrgFlwxkGDDm4K7JZfKQ-2020-08-12-15-10-43-Sweep-sweep_44KHz.wav.mic,1,3981.0717,0.656090968103537
-GHrgFlwxkGDDm4K7JZfKQ-2020-08-12-15-10-43-Sweep-sweep_44KHz.wav.mic,1,7943.2823,1.43289953641617
-GHrgFlwxkGDDm4K7JZfKQ-2020-08-12-15-10-43-Sweep-sweep_44KHz.wav.mic,2,wideband,0.878700107454087
-GHrgFlwxkGDDm4K7JZfKQ-2020-08-12-15-10-43-Sweep-sweep_44KHz.wav.mic,2,31.6228,4.39190474808855
-GHrgFlwxkGDDm4K7JZfKQ-2020-08-12-15-10-43-Sweep-sweep_44KHz.wav.mic,2,63.0957,2.68694424686707
-GHrgFlwxkGDDm4K7JZfKQ-2020-08-12-15-10-43-Sweep-sweep_44KHz.wav.mic,2,125.8925,2.17026417204192
-GHrgFlwxkGDDm4K7JZfKQ-2020-08-12-15-10-43-Sweep-sweep_44KHz.wav.mic,2,251.1886,0.909765995917069
-GHrgFlwxkGDDm4K7JZfKQ-2020-08-12-15-10-43-Sweep-sweep_44KHz.wav.mic,2,501.1872,0.891602007468346
-GHrgFlwxkGDDm4K7JZfKQ-2020-08-12-15-10-43-Sweep-sweep_44KHz.wav.mic,2,1000,0.159467130268274
-GHrgFlwxkGDDm4K7JZfKQ-2020-08-12-15-10-43-Sweep-sweep_44KHz.wav.mic,2,1995.2623,0.207899023124011
-GHrgFlwxkGDDm4K7JZfKQ-2020-08-12-15-10-43-Sweep-sweep_44KHz.wav.mic,2,3981.0717,0.906352925924448
-GHrgFlwxkGDDm4K7JZfKQ-2020-08-12-15-10-43-Sweep-sweep_44KHz.wav.mic,2,7943.2823,1.66189164801059
-J9D4UmCfEulo7AU5OeBGg-2020-08-08-15-42-01-Sweep-sweep_48KHz.wav.mic,1,wideband,0.145276877960983
-J9D4UmCfEulo7AU5OeBGg-2020-08-08-15-42-01-Sweep-sweep_48KHz.wav.mic,1,31.6228,0.365815323987829
-J9D4UmCfEulo7AU5OeBGg-2020-08-08-15-42-01-Sweep-sweep_48KHz.wav.mic,1,63.0957,0.28652151457314
-J9D4UmCfEulo7AU5OeBGg-2020-08-08-15-42-01-Sweep-sweep_48KHz.wav.mic,1,125.8925,0.266684054827376
-J9D4UmCfEulo7AU5OeBGg-2020-08-08-15-42-01-Sweep-sweep_48KHz.wav.mic,1,251.1886,0.401763433039495
-J9D4UmCfEulo7AU5OeBGg-2020-08-08-15-42-01-Sweep-sweep_48KHz.wav.mic,1,501.1872,0.278423991863505
-J9D4UmCfEulo7AU5OeBGg-2020-08-08-15-42-01-Sweep-sweep_48KHz.wav.mic,1,1000,0.136624093778474
-J9D4UmCfEulo7AU5OeBGg-2020-08-08-15-42-01-Sweep-sweep_48KHz.wav.mic,1,1995.2623,0.0945520535002146
-J9D4UmCfEulo7AU5OeBGg-2020-08-08-15-42-01-Sweep-sweep_48KHz.wav.mic,1,3981.0717,0.133598569158167
-J9D4UmCfEulo7AU5OeBGg-2020-08-08-15-42-01-Sweep-sweep_48KHz.wav.mic,1,7943.2823,0.180461496172515
-J9D4UmCfEulo7AU5OeBGg-2020-08-08-15-42-01-Sweep-sweep_48KHz.wav.mic,1,15848.9319,0.17831882929656
-QqUjtDGfk2rbL1NjJoc9g,1,wideband,0.262237304245861
-QqUjtDGfk2rbL1NjJoc9g,1,31.6228,2.97493528345188
-QqUjtDGfk2rbL1NjJoc9g,1,63.0957,0.195149835266401
-QqUjtDGfk2rbL1NjJoc9g,1,125.8925,0.167193636284653
-QqUjtDGfk2rbL1NjJoc9g,1,251.1886,0.162631855695694
-QqUjtDGfk2rbL1NjJoc9g,1,501.1872,0.0705630509104962
-QqUjtDGfk2rbL1NjJoc9g,1,1000,0.108067385219235
-QqUjtDGfk2rbL1NjJoc9g,1,1995.2623,0.140594841221169
-QqUjtDGfk2rbL1NjJoc9g,1,3981.0717,0.175191616074966
-QqUjtDGfk2rbL1NjJoc9g,1,7943.2823,0.778596705708497
-QqUjtDGfk2rbL1NjJoc9g,1,15848.9319,2.21045669759898
-QqUjtDGfk2rbL1NjJoc9g,2,wideband,2.76663571599898
-QqUjtDGfk2rbL1NjJoc9g,2,31.6228,2.67768120204475
-QqUjtDGfk2rbL1NjJoc9g,2,63.0957,2.66101392834811
-QqUjtDGfk2rbL1NjJoc9g,2,125.8925,2.76740954742005
-QqUjtDGfk2rbL1NjJoc9g,2,251.1886,0.164781523737377
-QqUjtDGfk2rbL1NjJoc9g,2,501.1872,0.145587145381831
-QqUjtDGfk2rbL1NjJoc9g,2,1000,0.172181259165112
-QqUjtDGfk2rbL1NjJoc9g,2,1995.2623,0.176315523139624
-QqUjtDGfk2rbL1NjJoc9g,2,3981.0717,0.190862252040086
-QqUjtDGfk2rbL1NjJoc9g,2,7943.2823,0.525484951588312
-QqUjtDGfk2rbL1NjJoc9g,2,15848.9319,1.11747671072105
-VB-i9dFn0WzgIHKmZx6Hg,1,wideband,0.184414741835148
-VB-i9dFn0WzgIHKmZx6Hg,1,31.6228,1.52440147110893
-VB-i9dFn0WzgIHKmZx6Hg,1,63.0957,3.18795595497342
-VB-i9dFn0WzgIHKmZx6Hg,1,125.8925,3.95525363145209
-VB-i9dFn0WzgIHKmZx6Hg,1,251.1886,0.260169314923196
-VB-i9dFn0WzgIHKmZx6Hg,1,501.1872,0.133331535078475
-VB-i9dFn0WzgIHKmZx6Hg,1,1000,0.155833769684895
-VB-i9dFn0WzgIHKmZx6Hg,1,1995.2623,0.187226140113888
-VB-i9dFn0WzgIHKmZx6Hg,1,3981.0717,0.218324359184906
-VB-i9dFn0WzgIHKmZx6Hg,1,7943.2823,0.177031180178793
-VB-i9dFn0WzgIHKmZx6Hg,1,15848.9319,0.161067382833524
-VB-i9dFn0WzgIHKmZx6Hg,2,wideband,0.18172554656218
-VB-i9dFn0WzgIHKmZx6Hg,2,31.6228,1.64330689730444
-VB-i9dFn0WzgIHKmZx6Hg,2,63.0957,3.52962075985326
-VB-i9dFn0WzgIHKmZx6Hg,2,125.8925,3.27148064500736
-VB-i9dFn0WzgIHKmZx6Hg,2,251.1886,0.281622967994289
-VB-i9dFn0WzgIHKmZx6Hg,2,501.1872,0.125280330148987
-VB-i9dFn0WzgIHKmZx6Hg,2,1000,0.161814710590416
-VB-i9dFn0WzgIHKmZx6Hg,2,1995.2623,0.196092935116531
-VB-i9dFn0WzgIHKmZx6Hg,2,3981.0717,0.213402350562961
-VB-i9dFn0WzgIHKmZx6Hg,2,7943.2823,0.173859273031573
-VB-i9dFn0WzgIHKmZx6Hg,2,15848.9319,0.153874689013419
-WeGDuOvJEOSR2SXEJqf7w,1,wideband,0.171757546660471
-WeGDuOvJEOSR2SXEJqf7w,1,31.6228,4.84860153394105
-WeGDuOvJEOSR2SXEJqf7w,1,63.0957,3.35290262518796
-WeGDuOvJEOSR2SXEJqf7w,1,125.8925,0.173425042731693
-WeGDuOvJEOSR2SXEJqf7w,1,251.1886,0.204293821567616
-WeGDuOvJEOSR2SXEJqf7w,1,501.1872,0.166147118207752
-WeGDuOvJEOSR2SXEJqf7w,1,1000,0.202339574507003
-WeGDuOvJEOSR2SXEJqf7w,1,1995.2623,0.187998897321191
-WeGDuOvJEOSR2SXEJqf7w,1,3981.0717,0.159432866300372
-WeGDuOvJEOSR2SXEJqf7w,1,7943.2823,0.144841126926975
-WeGDuOvJEOSR2SXEJqf7w,1,15848.9319,0.136734221693757
-aYfoGTnKUOgLjDHH1VBbQ-2020-08-05-02-42-03-Sweep-sweep_48KHz.wav.mic,1,wideband,1.97618994436936
-aYfoGTnKUOgLjDHH1VBbQ-2020-08-05-02-42-03-Sweep-sweep_48KHz.wav.mic,1,31.6228,0.3739494906274
-aYfoGTnKUOgLjDHH1VBbQ-2020-08-05-02-42-03-Sweep-sweep_48KHz.wav.mic,1,63.0957,0.90410578930759
-aYfoGTnKUOgLjDHH1VBbQ-2020-08-05-02-42-03-Sweep-sweep_48KHz.wav.mic,1,125.8925,0.896272948968742
-aYfoGTnKUOgLjDHH1VBbQ-2020-08-05-02-42-03-Sweep-sweep_48KHz.wav.mic,1,251.1886,0.94673689099005
-aYfoGTnKUOgLjDHH1VBbQ-2020-08-05-02-42-03-Sweep-sweep_48KHz.wav.mic,1,501.1872,3.04252524082975
-aYfoGTnKUOgLjDHH1VBbQ-2020-08-05-02-42-03-Sweep-sweep_48KHz.wav.mic,1,1000,0.791127821489674
-aYfoGTnKUOgLjDHH1VBbQ-2020-08-05-02-42-03-Sweep-sweep_48KHz.wav.mic,1,1995.2623,0.109893634989685
-aYfoGTnKUOgLjDHH1VBbQ-2020-08-05-02-42-03-Sweep-sweep_48KHz.wav.mic,1,3981.0717,0.185507611274471
-aYfoGTnKUOgLjDHH1VBbQ-2020-08-05-02-42-03-Sweep-sweep_48KHz.wav.mic,1,7943.2823,2.55435437574099
-aYfoGTnKUOgLjDHH1VBbQ-2020-08-05-02-42-03-Sweep-sweep_48KHz.wav.mic,1,15848.9319,0.722405939650761
-ayZl6UP-E-i1KDcdmSJNQ,1,wideband,0.239433166284393
-ayZl6UP-E-i1KDcdmSJNQ,1,31.6228,2.65282271871375
-ayZl6UP-E-i1KDcdmSJNQ,1,63.0957,0.816139550634134
-ayZl6UP-E-i1KDcdmSJNQ,1,125.8925,0.291135894994786
-ayZl6UP-E-i1KDcdmSJNQ,1,251.1886,0.250749471080877
-ayZl6UP-E-i1KDcdmSJNQ,1,501.1872,0.285291015778485
-ayZl6UP-E-i1KDcdmSJNQ,1,1000,0.215225654311175
-ayZl6UP-E-i1KDcdmSJNQ,1,1995.2623,0.285197221150557
-ayZl6UP-E-i1KDcdmSJNQ,1,3981.0717,0.229428886819023
-ayZl6UP-E-i1KDcdmSJNQ,1,7943.2823,0.191764992279802
-ayZl6UP-E-i1KDcdmSJNQ,1,15848.9319,0.206467422753461
-ayZl6UP-E-i1KDcdmSJNQ,2,wideband,0.239839702051601
-ayZl6UP-E-i1KDcdmSJNQ,2,31.6228,2.68152925993976
-ayZl6UP-E-i1KDcdmSJNQ,2,63.0957,0.806891041184653
-ayZl6UP-E-i1KDcdmSJNQ,2,125.8925,0.290104647499951
-ayZl6UP-E-i1KDcdmSJNQ,2,251.1886,0.250875509447887
-ayZl6UP-E-i1KDcdmSJNQ,2,501.1872,0.285189664098837
-ayZl6UP-E-i1KDcdmSJNQ,2,1000,0.215247546122944
-ayZl6UP-E-i1KDcdmSJNQ,2,1995.2623,0.285143806558133
-ayZl6UP-E-i1KDcdmSJNQ,2,3981.0717,0.229483190122847
-ayZl6UP-E-i1KDcdmSJNQ,2,7943.2823,0.191776137039638
-ayZl6UP-E-i1KDcdmSJNQ,2,15848.9319,0.206438269084532
-bifh6h2yESUYKz16D_wIQ,1,wideband,1.13215872356989
-bifh6h2yESUYKz16D_wIQ,1,31.6228,2.56546990073992
-bifh6h2yESUYKz16D_wIQ,1,63.0957,4.81724292068905
-bifh6h2yESUYKz16D_wIQ,1,125.8925,0.620683348087477
-bifh6h2yESUYKz16D_wIQ,1,251.1886,0.0988213316672569
-bifh6h2yESUYKz16D_wIQ,1,501.1872,0.110320332772172
-bifh6h2yESUYKz16D_wIQ,1,1000,0.205006070369781
-bifh6h2yESUYKz16D_wIQ,1,1995.2623,0.454039297455911
-bifh6h2yESUYKz16D_wIQ,1,3981.0717,0.669903160442251
-bifh6h2yESUYKz16D_wIQ,1,7943.2823,1.71784818157842
-bifh6h2yESUYKz16D_wIQ,1,15848.9319,1.8439623913463
-bifh6h2yESUYKz16D_wIQ,2,wideband,1.13216364235181
-bifh6h2yESUYKz16D_wIQ,2,31.6228,2.53825648720482
-bifh6h2yESUYKz16D_wIQ,2,63.0957,4.85896601920716
-bifh6h2yESUYKz16D_wIQ,2,125.8925,0.623621601557184
-bifh6h2yESUYKz16D_wIQ,2,251.1886,0.0990353282039492
-bifh6h2yESUYKz16D_wIQ,2,501.1872,0.110339913032127
-bifh6h2yESUYKz16D_wIQ,2,1000,0.205009539501125
-bifh6h2yESUYKz16D_wIQ,2,1995.2623,0.454049503075539
-bifh6h2yESUYKz16D_wIQ,2,3981.0717,0.669911736996218
-bifh6h2yESUYKz16D_wIQ,2,7943.2823,1.71786673871956
-bifh6h2yESUYKz16D_wIQ,2,15848.9319,1.83800831154948
-dAwddj04k6FKOH33B0ivg,1,wideband,0.215214678339855
-dAwddj04k6FKOH33B0ivg,1,31.6228,0.841244190727754
-dAwddj04k6FKOH33B0ivg,1,63.0957,1.50709438503068
-dAwddj04k6FKOH33B0ivg,1,125.8925,3.16082102469924
-dAwddj04k6FKOH33B0ivg,1,251.1886,0.281461853888595
-dAwddj04k6FKOH33B0ivg,1,501.1872,0.273736976188421
-dAwddj04k6FKOH33B0ivg,1,1000,0.266789007395616
-dAwddj04k6FKOH33B0ivg,1,1995.2623,0.2726777066899
-dAwddj04k6FKOH33B0ivg,1,3981.0717,0.179400117125566
-dAwddj04k6FKOH33B0ivg,1,7943.2823,0.227231313011078
-dAwddj04k6FKOH33B0ivg,2,wideband,0.225337773513278
-dAwddj04k6FKOH33B0ivg,2,31.6228,0.913069455774945
-dAwddj04k6FKOH33B0ivg,2,63.0957,2.76003043098127
-dAwddj04k6FKOH33B0ivg,2,125.8925,2.99644450057641
-dAwddj04k6FKOH33B0ivg,2,251.1886,0.286714912844326
-dAwddj04k6FKOH33B0ivg,2,501.1872,0.229390305309799
-dAwddj04k6FKOH33B0ivg,2,1000,0.250809536924131
-dAwddj04k6FKOH33B0ivg,2,1995.2623,0.344031066511714
-dAwddj04k6FKOH33B0ivg,2,3981.0717,0.214223744873423
-dAwddj04k6FKOH33B0ivg,2,7943.2823,0.214166714125496
-lvKhAnmBkOhZ6TDSirJzg,1,wideband,0.799133926309652
-lvKhAnmBkOhZ6TDSirJzg,1,31.6228,1.98890103648763
-lvKhAnmBkOhZ6TDSirJzg,1,63.0957,0.775450144397402
-lvKhAnmBkOhZ6TDSirJzg,1,125.8925,0.931275581327655
-lvKhAnmBkOhZ6TDSirJzg,1,251.1886,0.662558512283791
-lvKhAnmBkOhZ6TDSirJzg,1,501.1872,2.61324718890047
-lvKhAnmBkOhZ6TDSirJzg,1,1000,0.213285815614682
-lvKhAnmBkOhZ6TDSirJzg,1,1995.2623,0.388524104219255
-lvKhAnmBkOhZ6TDSirJzg,1,3981.0717,1.16698582664016
-lvKhAnmBkOhZ6TDSirJzg,1,7943.2823,1.68543130050855
-lvKhAnmBkOhZ6TDSirJzg,1,15848.9319,3.08150531675949
-lvKhAnmBkOhZ6TDSirJzg,2,wideband,0.716600619409504
-lvKhAnmBkOhZ6TDSirJzg,2,31.6228,1.83685299480707
-lvKhAnmBkOhZ6TDSirJzg,2,63.0957,0.768305314859236
-lvKhAnmBkOhZ6TDSirJzg,2,125.8925,3.07133174972854
-lvKhAnmBkOhZ6TDSirJzg,2,251.1886,0.440301092889183
-lvKhAnmBkOhZ6TDSirJzg,2,501.1872,0.139772864474779
-lvKhAnmBkOhZ6TDSirJzg,2,1000,0.24969637405693
-lvKhAnmBkOhZ6TDSirJzg,2,1995.2623,0.455893116702908
-lvKhAnmBkOhZ6TDSirJzg,2,3981.0717,1.13446313884638
-lvKhAnmBkOhZ6TDSirJzg,2,7943.2823,1.61548185338962
-lvKhAnmBkOhZ6TDSirJzg,2,15848.9319,2.87332933061531
-met6UUExkqnTEvizlftCg-2020-08-06-03-52-23-Sweep-sweep_48KHz.wav.mic,1,wideband,0.273724432255431
-met6UUExkqnTEvizlftCg-2020-08-06-03-52-23-Sweep-sweep_48KHz.wav.mic,1,31.6228,3.75890495744149
-met6UUExkqnTEvizlftCg-2020-08-06-03-52-23-Sweep-sweep_48KHz.wav.mic,1,63.0957,0.332448223799362
-met6UUExkqnTEvizlftCg-2020-08-06-03-52-23-Sweep-sweep_48KHz.wav.mic,1,125.8925,0.429339617798054
-met6UUExkqnTEvizlftCg-2020-08-06-03-52-23-Sweep-sweep_48KHz.wav.mic,1,251.1886,0.366207154965305
-met6UUExkqnTEvizlftCg-2020-08-06-03-52-23-Sweep-sweep_48KHz.wav.mic,1,501.1872,0.346546729730336
-met6UUExkqnTEvizlftCg-2020-08-06-03-52-23-Sweep-sweep_48KHz.wav.mic,1,1000,0.290519320070054
-met6UUExkqnTEvizlftCg-2020-08-06-03-52-23-Sweep-sweep_48KHz.wav.mic,1,1995.2623,0.304670842655801
-met6UUExkqnTEvizlftCg-2020-08-06-03-52-23-Sweep-sweep_48KHz.wav.mic,1,3981.0717,0.282011780060759
-met6UUExkqnTEvizlftCg-2020-08-06-03-52-23-Sweep-sweep_48KHz.wav.mic,1,7943.2823,0.259202549654919
-met6UUExkqnTEvizlftCg-2020-08-06-03-52-23-Sweep-sweep_48KHz.wav.mic,1,15848.9319,0.254989069790052
-mqTmWfs7kGysJJu_U6wmw-2020-08-09-00-12-54-Sweep-sweep_16KHz.wav.mic,1,wideband,0.479135684001396
-mqTmWfs7kGysJJu_U6wmw-2020-08-09-00-12-54-Sweep-sweep_16KHz.wav.mic,1,31.6228,0.348672942181045
-mqTmWfs7kGysJJu_U6wmw-2020-08-09-00-12-54-Sweep-sweep_16KHz.wav.mic,1,63.0957,0.27979923405948
-mqTmWfs7kGysJJu_U6wmw-2020-08-09-00-12-54-Sweep-sweep_16KHz.wav.mic,1,125.8925,0.222537252436547
